4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90345432161418,32.057139793114175,1
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90343186397642,32.05703268494604,2
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90277610095414,32.05697148022169,3
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90268627040314,32.0574419904774,4
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.9026727958205,32.057644729915644,5
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90264135512764,32.059197775469876,6
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90333745206733,32.059252705362134,7
4316,马群公寓,118.903055,32.058228,南京市栖霞区马群新街37号,江苏省,南京市,栖霞区,1,38e480374abf1c49373a7156,118.90345432161418,32.057139793114175,8
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90355843522278,32.059130604887855,1
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90345063856158,32.05751252855228,2
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90345063856158,32.05709557275725,3
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90343716397894,32.05703819336921,4
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90338326564833,32.05701524160381,5
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.9028667399801,32.0569502115703,6
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90281733317704,32.056931085080976,7
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90288919761784,32.056372589812405,8
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.9029386044209,32.056345812555506,9
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90309131635759,32.05635728852372,10
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90310479094023,32.05621192615234,11
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90313174010554,32.056154546204716,12
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90320809607388,32.056120118218686,13
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90465436794496,32.056303733992976,14
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90482504599184,32.05634198723245,15
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90486996126735,32.05769614150487,16
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90487894432245,32.05874050960071,17
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.9047846222439,32.05919570986046,18
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90474419849595,32.05923396187896,19
4318,天悦花园,118.903689,32.059371,南京市栖霞区马群新街89-1号,江苏省,南京市,栖霞区,1,c5ddcc08745831b8d81318e7,118.90381894382067,32.05919953506304,20
